InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536541,10014,STRAWBERRY CERAMIC TRINKET BOX,3,12/31/2019 09:00,0.43,14353.0,United Kingdom
537812,10002,RED WOOLLY HOTTIE MUG,1,12/25/2019 03:00,1.11,,United Kingdom
538033,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,01/20/2020 15:00,9.87,,United Kingdom
537597,10002,RED WOOLLY HOTTIE MUG,14,02/08/2020 11:00,156.22,16109.0,EIRE
537105,10017,WOODEN FRAME ANTIQUE WHITE,18,02/04/2020 11:00,8.12,14777.0,Germany
536665,10013,SPACEBOY LUNCH BOX,1,11/17/2019 11:00,6.94,17851.0,France
537644,10015,TRAVEL SEWING KIT,3,01/10/2020 18:00,4.16,16567.0,United Kingdom
537243,10013,SPACEBOY LUNCH BOX,4,02/14/2020 22:00,1.05,12781.0,United Kingdom
536645,10015,TRAVEL SEWING KIT,7,02/01/2020 21:00,6.65,,United Kingdom
537039,10009,PARTY BUNTING,1,12/10/2019 13:00,0.82,16648.0,United Kingdom
538167,10016,VINTAGE SNAKES AND LADDERS,1,12/18/2019 03:00,0.73,,Belgium
536862,10001,WOODEN PICTURE FRAME,7,02/15/2020 20:00,0.69,14024.0,United Kingdom
536699,10011,RECIPE BOX PANTRY DESIGN,1,11/04/2019 22:00,6.53,13371.0,United Kingdom
537643,10015,TRAVEL SEWING KIT,3,01/03/2020 01:00,2.32,14188.0,United Kingdom
536739,10019,HAND WARMER OWL DESIGN,5,11/14/2019 22:00,2.72,17953.0,Switzerland
538089,10007,REGENCY CAKESTAND 3 TIER,6,02/16/2020 09:00,2.42,17706.0,United Kingdom
537975,10003,GLASS JAR CANDLE,4,11/05/2019 15:00,0.8,15618.0,United Kingdom
538209,10014,STRAWBERRY CERAMIC TRINKET BOX,3,11/03/2019 19:00,1.26,14497.0,EIRE
538076,10001,WOODEN PICTURE FRAME,9,12/10/2019 11:00,1.32,,Belgium
536822,10015,TRAVEL SEWING KIT,5,11/25/2019 00:00,0.6,18031.0,United Kingdom
536762,10014,STRAWBERRY CERAMIC TRINKET BOX,2,12/30/2019 11:00,1.49,13530.0,Netherlands
537007,10013,SPACEBOY LUNCH BOX,4,12/06/2019 23:00,0.83,16846.0,Germany
537245,10005,SET OF 3 CAKE TINS,6,12/13/2019 18:00,4.38,18258.0,United Kingdom
538014,10002,RED WOOLLY HOTTIE MUG,23,01/07/2020 19:00,4.76,17427.0,France
537740,10012,ROUND SNACK BOXES SET OF 4,9,01/07/2020 07:00,0.67,16618.0,France
537573,10007,REGENCY CAKESTAND 3 TIER,14,02/21/2020 05:00,1.83,17691.0,United Kingdom
538011,10007,REGENCY CAKESTAND 3 TIER,2,12/28/2019 16:00,15.74,,United Kingdom
537576,10003,GLASS JAR CANDLE,2,01/07/2020 17:00,0.92,18190.0,France
537075,10006,PACK OF 72 RETRO SPOT CAKE CASES,3,01/21/2020 09:00,3.77,,United Kingdom
537139,10016,VINTAGE SNAKES AND LADDERS,4,11/21/2019 21:00,2.73,12428.0,France
537334,10017,WOODEN FRAME ANTIQUE WHITE,1,01/20/2020 01:00,7.34,13529.0,United Kingdom
536531,10006,PACK OF 72 RETRO SPOT CAKE CASES,14,02/12/2020 11:00,3.31,15963.0,Germany
537755,10002,RED WOOLLY HOTTIE MUG,10,12/09/2019 04:00,1.6,13817.0,United Kingdom
537588,10000,WHITE HANGING HEART T-LIGHT HOLDER,3,11/22/2019 09:00,2.63,16109.0,United Kingdom
537735,10003,GLASS JAR CANDLE,8,12/12/2019 13:00,2.67,13005.0,United Kingdom
537366,10000,WHITE HANGING HEART T-LIGHT HOLDER,5,12/04/2019 00:00,2.24,16487.0,United Kingdom
537833,10013,SPACEBOY LUNCH BOX,8,01/10/2020 05:00,0.66,,United Kingdom
538145,10012,ROUND SNACK BOXES SET OF 4,1,02/12/2020 16:00,8.53,,United Kingdom
537433,10015,TRAVEL SEWING KIT,4,01/11/2020 14:00,7.15,,Portugal
537198,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,11/16/2019 01:00,0.87,18110.0,United Kingdom
536561,10016,VINTAGE SNAKES AND LADDERS,8,12/08/2019 18:00,1.82,14590.0,EIRE
537825,10003,GLASS JAR CANDLE,2,01/22/2020 17:00,1.96,15938.0,United Kingdom
538059,10004,VINTAGE UNION JACK BUNTING,1,12/10/2019 15:00,0.77,15234.0,United Kingdom
537676,10018,ALARM CLOCK BAKELIKE RED,1,01/10/2020 09:00,0.38,15882.0,United Kingdom
537987,10017,WOODEN FRAME ANTIQUE WHITE,4,01/23/2020 07:00,1.26,15050.0,United Kingdom
537979,10011,RECIPE BOX PANTRY DESIGN,4,12/10/2019 12:00,1.72,12780.0,United Kingdom
537861,10012,ROUND SNACK BOXES SET OF 4,22,01/17/2020 17:00,0.58,17272.0,United Kingdom
537307,10014,STRAWBERRY CERAMIC TRINKET BOX,7,12/18/2019 18:00,2.94,16162.0,United Kingdom
536552,10016,VINTAGE SNAKES AND LADDERS,4,11/17/2019 05:00,7.87,,United Kingdom
536371,10004,VINTAGE UNION JACK BUNTING,4,12/15/2019 16:00,5.71,,United Kingdom
536748,10001,WOODEN PICTURE FRAME,12,12/23/2019 22:00,2.17,17616.0,Belgium
537173,10003,GLASS JAR CANDLE,2,11/01/2019 06:00,0.39,,United Kingdom
537759,10007,REGENCY CAKESTAND 3 TIER,4,02/16/2020 03:00,5.03,,Australia
537219,10004,VINTAGE UNION JACK BUNTING,1,01/03/2020 08:00,2.85,,United Kingdom
536408,10010,LUNCH BAG WOODLAND,17,11/05/2019 08:00,3.76,18048.0,United Kingdom
536759,10002,RED WOOLLY HOTTIE MUG,6,02/13/2020 04:00,17.05,16266.0,United Kingdom
538201,10011,RECIPE BOX PANTRY DESIGN,2,02/11/2020 15:00,1.08,13421.0,United Kingdom
538217,10014,STRAWBERRY CERAMIC TRINKET BOX,4,11/02/2019 10:00,0.25,12556.0,United Kingdom
537072,10001,WOODEN PICTURE FRAME,7,11/20/2019 14:00,0.86,13806.0,United Kingdom
537874,10005,SET OF 3 CAKE TINS,3,12/14/2019 16:00,4.0,14955.0,Germany
537713,10010,LUNCH BAG WOODLAND,2,12/31/2019 21:00,2.53,16052.0,United Kingdom
538111,10001,WOODEN PICTURE FRAME,2,01/27/2020 02:00,0.73,17668.0,United Kingdom
538029,10013,SPACEBOY LUNCH BOX,6,12/21/2019 22:00,0.59,13183.0,United Kingdom
537543,10015,TRAVEL SEWING KIT,3,01/13/2020 10:00,1.73,16118.0,Belgium
537104,10007,REGENCY CAKESTAND 3 TIER,3,11/02/2019 05:00,0.71,12854.0,United Kingdom
537539,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,01/19/2020 01:00,4.14,15206.0,United Kingdom
536963,10010,LUNCH BAG WOODLAND,4,02/18/2020 21:00,1.63,12783.0,United Kingdom
537017,10017,WOODEN FRAME ANTIQUE WHITE,3,01/03/2020 04:00,1.31,14567.0,United Kingdom
537506,10005,SET OF 3 CAKE TINS,3,12/25/2019 14:00,1.15,15947.0,United Kingdom
537436,10016,VINTAGE SNAKES AND LADDERS,5,12/06/2019 15:00,3.2,16736.0,United Kingdom
537454,10017,WOODEN FRAME ANTIQUE WHITE,9,02/23/2020 13:00,2.57,17126.0,EIRE
537086,10005,SET OF 3 CAKE TINS,8,11/04/2019 23:00,3.01,15462.0,EIRE
537132,10011,RECIPE BOX PANTRY DESIGN,7,12/05/2019 10:00,2.95,13884.0,Germany
536384,10000,WHITE HANGING HEART T-LIGHT HOLDER,3,11/17/2019 15:00,2.29,17770.0,United Kingdom
537493,10011,,2,02/12/2020 23:00,0.88,17892.0,United Kingdom
537444,10017,WOODEN FRAME ANTIQUE WHITE,1,12/28/2019 22:00,1.18,,United Kingdom
538118,10018,ALARM CLOCK BAKELIKE RED,2,02/19/2020 17:00,1.66,17050.0,United Kingdom
537310,10003,GLASS JAR CANDLE,4,01/19/2020 20:00,19.4,16967.0,United Kingdom
537241,10013,SPACEBOY LUNCH BOX,2,01/06/2020 20:00,0.64,12806.0,EIRE
536491,10001,WOODEN PICTURE FRAME,4,01/02/2020 02:00,1.62,,Belgium
536733,10005,SET OF 3 CAKE TINS,2,11/25/2019 07:00,2.71,14765.0,United Kingdom
536998,10016,VINTAGE SNAKES AND LADDERS,1,01/07/2020 11:00,1.82,13884.0,Germany
537072,10012,ROUND SNACK BOXES SET OF 4,9,01/22/2020 06:00,7.2,12750.0,Spain
537045,10007,REGENCY CAKESTAND 3 TIER,3,02/24/2020 21:00,1.81,13613.0,United Kingdom
537103,10019,HAND WARMER OWL DESIGN,2,01/05/2020 21:00,1.95,17783.0,United Kingdom
537806,10015,TRAVEL SEWING KIT,1,02/21/2020 16:00,5.55,17744.0,United Kingdom
536610,10000,WHITE HANGING HEART T-LIGHT HOLDER,6,02/22/2020 09:00,15.04,,Belgium
536987,10001,WOODEN PICTURE FRAME,16,01/02/2020 17:00,10.05,12949.0,United Kingdom
536670,10012,ROUND SNACK BOXES SET OF 4,3,12/23/2019 17:00,2.15,16424.0,United Kingdom
536942,10017,WOODEN FRAME ANTIQUE WHITE,3,11/18/2019 03:00,2.34,13099.0,United Kingdom
537648,10003,GLASS JAR CANDLE,12,12/03/2019 05:00,2.58,16401.0,France
536452,10010,LUNCH BAG WOODLAND,1,02/14/2020 12:00,2.85,12546.0,United Kingdom
537001,10016,VINTAGE SNAKES AND LADDERS,29,11/17/2019 14:00,1.05,14040.0,United Kingdom
536409,10017,WOODEN FRAME ANTIQUE WHITE,47,12/18/2019 15:00,6.28,13073.0,United Kingdom
538155,10012,ROUND SNACK BOXES SET OF 4,1,01/23/2020 20:00,3.02,17892.0,France
537728,10019,HAND WARMER OWL DESIGN,4,11/29/2019 21:00,2.35,,United Kingdom
536821,10018,ALARM CLOCK BAKELIKE RED,2,02/25/2020 22:00,0.69,17828.0,United Kingdom
536736,10016,VINTAGE SNAKES AND LADDERS,3,01/17/2020 23:00,2.62,12466.0,United Kingdom
536550,10013,SPACEBOY LUNCH BOX,3,11/04/2019 09:00,0.37,16739.0,United Kingdom
537251,10019,HAND WARMER OWL DESIGN,9,11/30/2019 16:00,1.37,,United Kingdom
537777,10000,WHITE HANGING HEART T-LIGHT HOLDER,4,01/28/2020 21:00,1.4,15131.0,France
537460,10001,WOODEN PICTURE FRAME,2,02/12/2020 14:00,3.28,17534.0,United Kingdom
538016,10010,LUNCH BAG WOODLAND,3,02/20/2020 06:00,16.12,12625.0,United Kingdom
537009,10013,SPACEBOY LUNCH BOX,7,02/11/2020 04:00,4.36,17955.0,United Kingdom
536886,10018,ALARM CLOCK BAKELIKE RED,1,11/09/2019 23:00,10.47,,United Kingdom
537261,10013,SPACEBOY LUNCH BOX,1,01/27/2020 14:00,4.69,14501.0,United Kingdom
536743,10004,VINTAGE UNION JACK BUNTING,30,11/14/2019 05:00,7.58,,United Kingdom
538194,10018,ALARM CLOCK BAKELIKE RED,2,11/10/2019 04:00,15.75,15453.0,United Kingdom
536713,10001,WOODEN PICTURE FRAME,4,01/23/2020 01:00,1.18,15885.0,Germany
537262,10001,WOODEN PICTURE FRAME,3,12/28/2019 09:00,1.11,,United Kingdom
537343,10014,STRAWBERRY CERAMIC TRINKET BOX,7,01/17/2020 18:00,4.8,17087.0,EIRE
536471,10019,HAND WARMER OWL DESIGN,24,02/11/2020 05:00,2.45,16807.0,United Kingdom
537243,10010,LUNCH BAG WOODLAND,7,11/09/2019 06:00,3.07,17980.0,United Kingdom
537217,10002,RED WOOLLY HOTTIE MUG,1,01/03/2020 07:00,1.92,,United Kingdom
536851,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,02/09/2020 03:00,1.35,13387.0,Germany
536604,10019,HAND WARMER OWL DESIGN,3,12/23/2019 20:00,12.44,13270.0,United Kingdom
536449,10005,SET OF 3 CAKE TINS,3,01/02/2020 19:00,0.82,,Netherlands
536381,10012,ROUND SNACK BOXES SET OF 4,1,12/30/2019 18:00,4.89,15927.0,EIRE
537267,10006,PACK OF 72 RETRO SPOT CAKE CASES,9,02/17/2020 21:00,4.15,12667.0,United Kingdom
536533,10004,VINTAGE UNION JACK BUNTING,1,11/06/2019 23:00,0.51,,United Kingdom
538163,10013,SPACEBOY LUNCH BOX,18,02/14/2020 09:00,1.07,18221.0,United Kingdom
536823,10014,STRAWBERRY CERAMIC TRINKET BOX,25,02/06/2020 23:00,1.27,13325.0,United Kingdom
537588,10009,PARTY BUNTING,3,02/06/2020 12:00,4.33,16985.0,United Kingdom
537627,10010,LUNCH BAG WOODLAND,6,12/20/2019 11:00,1.7,15888.0,United Kingdom
537294,10009,PARTY BUNTING,1,01/01/2020 22:00,2.26,15201.0,United Kingdom
538021,10011,RECIPE BOX PANTRY DESIGN,8,12/15/2019 07:00,0.57,16710.0,EIRE
536572,10016,VINTAGE SNAKES AND LADDERS,2,12/01/2019 05:00,25.18,,United Kingdom
536803,10014,STRAWBERRY CERAMIC TRINKET BOX,1,02/14/2020 02:00,2.64,14268.0,Belgium
536838,10005,SET OF 3 CAKE TINS,3,12/31/2019 17:00,4.05,,United Kingdom
536618,10004,VINTAGE UNION JACK BUNTING,3,01/26/2020 19:00,1.43,,Switzerland
536917,10013,SPACEBOY LUNCH BOX,3,11/13/2019 02:00,1.28,,France
536951,10012,ROUND SNACK BOXES SET OF 4,10,02/03/2020 16:00,16.65,,United Kingdom
537799,10007,REGENCY CAKESTAND 3 TIER,2,01/19/2020 02:00,0.36,13447.0,United Kingdom
536930,10016,VINTAGE SNAKES AND LADDERS,23,02/28/2020 18:00,3.25,15900.0,Portugal
538008,10008,JUMBO BAG RED RETROSPOT,1,11/17/2019 01:00,0.73,14110.0,United Kingdom
537813,10006,PACK OF 72 RETRO SPOT CAKE CASES,20,01/04/2020 19:00,1.64,15107.0,Belgium
538055,10011,RECIPE BOX PANTRY DESIGN,1,01/01/2020 08:00,1.3,,United Kingdom
536562,10003,GLASS JAR CANDLE,4,01/04/2020 15:00,0.92,15725.0,United Kingdom
538211,10013,SPACEBOY LUNCH BOX,2,11/07/2019 12:00,2.55,15658.0,United Kingdom
537516,10017,WOODEN FRAME ANTIQUE WHITE,3,12/27/2019 19:00,0.25,,United Kingdom
538206,10018,ALARM CLOCK BAKELIKE RED,9,12/06/2019 22:00,1.79,14177.0,France
537030,10008,JUMBO BAG RED RETROSPOT,18,01/14/2020 02:00,2.25,15785.0,Switzerland
538151,10005,SET OF 3 CAKE TINS,13,11/28/2019 20:00,0.63,,United Kingdom
537468,10009,PARTY BUNTING,3,12/23/2019 05:00,11.17,,United Kingdom
536499,10002,RED WOOLLY HOTTIE MUG,5,01/14/2020 10:00,1.36,15720.0,Belgium
537133,10013,SPACEBOY LUNCH BOX,2,11/08/2019 16:00,1.94,14123.0,United Kingdom
536623,10008,JUMBO BAG RED RETROSPOT,2,02/03/2020 10:00,1.36,15508.0,United Kingdom
538129,10002,RED WOOLLY HOTTIE MUG,1,01/25/2020 22:00,2.27,15536.0,United Kingdom
536935,10010,LUNCH BAG WOODLAND,3,11/07/2019 21:00,9.1,17997.0,United Kingdom
536781,10014,STRAWBERRY CERAMIC TRINKET BOX,5,11/08/2019 18:00,29.17,14585.0,United Kingdom
537401,10004,VINTAGE UNION JACK BUNTING,1,02/11/2020 01:00,5.18,,United Kingdom
537162,10008,JUMBO BAG RED RETROSPOT,4,12/05/2019 00:00,7.3,16801.0,United Kingdom
536546,10017,WOODEN FRAME ANTIQUE WHITE,18,02/12/2020 07:00,13.69,,Germany
537895,10014,STRAWBERRY CERAMIC TRINKET BOX,12,12/30/2019 22:00,3.15,14883.0,United Kingdom
537950,10015,TRAVEL SEWING KIT,2,12/12/2019 02:00,11.83,12346.0,United Kingdom
537758,10008,JUMBO BAG RED RETROSPOT,1,12/03/2019 20:00,5.43,16533.0,EIRE
537521,10009,PARTY BUNTING,6,01/19/2020 02:00,2.84,,United Kingdom
537119,10009,PARTY BUNTING,1,11/14/2019 04:00,3.49,,United Kingdom
537381,10009,PARTY BUNTING,12,12/19/2019 07:00,0.4,15331.0,United Kingdom
537341,10002,RED WOOLLY HOTTIE MUG,3,12/12/2019 12:00,3.29,,Switzerland
536674,10000,WHITE HANGING HEART T-LIGHT HOLDER,25,11/19/2019 12:00,0.53,,United Kingdom
536518,10016,VINTAGE SNAKES AND LADDERS,1,12/13/2019 08:00,0.48,15076.0,United Kingdom
536839,10010,LUNCH BAG WOODLAND,10,01/03/2020 11:00,2.98,12354.0,United Kingdom
537216,10010,LUNCH BAG WOODLAND,4,01/21/2020 08:00,0.81,15320.0,United Kingdom
536665,10011,RECIPE BOX PANTRY DESIGN,3,11/11/2019 08:00,2.44,16545.0,United Kingdom
536565,10008,JUMBO BAG RED RETROSPOT,1,02/13/2020 17:00,2.82,17015.0,United Kingdom
537962,10017,WOODEN FRAME ANTIQUE WHITE,7,02/14/2020 10:00,2.95,16283.0,Germany
537068,10009,PARTY BUNTING,8,01/23/2020 01:00,1.0,17130.0,United Kingdom
537460,10010,LUNCH BAG WOODLAND,24,02/19/2020 22:00,6.04,16299.0,United Kingdom
537347,10010,LUNCH BAG WOODLAND,11,12/22/2019 08:00,2.25,16979.0,United Kingdom
537743,10003,GLASS JAR CANDLE,2,02/07/2020 15:00,3.82,14944.0,France
537752,10003,GLASS JAR CANDLE,1,01/27/2020 07:00,0.74,15923.0,United Kingdom
536920,10003,GLASS JAR CANDLE,1,01/07/2020 12:00,2.06,16144.0,France
537954,10005,SET OF 3 CAKE TINS,18,11/22/2019 13:00,7.37,15747.0,United Kingdom
537061,10003,GLASS JAR CANDLE,2,01/06/2020 22:00,6.49,15740.0,United Kingdom
537931,10004,VINTAGE UNION JACK BUNTING,18,02/17/2020 04:00,1.11,16991.0,United Kingdom
537124,10018,ALARM CLOCK BAKELIKE RED,7,02/27/2020 04:00,1.43,13765.0,United Kingdom
536573,10007,REGENCY CAKESTAND 3 TIER,6,12/24/2019 18:00,0.92,14228.0,United Kingdom
537790,10015,TRAVEL SEWING KIT,3,11/30/2019 18:00,1.28,,United Kingdom
536421,10007,REGENCY CAKESTAND 3 TIER,8,01/29/2020 17:00,0.61,16180.0,United Kingdom
537813,10016,VINTAGE SNAKES AND LADDERS,4,11/10/2019 02:00,2.14,15403.0,United Kingdom
536445,10015,TRAVEL SEWING KIT,3,11/19/2019 03:00,4.63,13530.0,United Kingdom
536752,10016,VINTAGE SNAKES AND LADDERS,8,01/07/2020 10:00,1.12,17239.0,Switzerland
537496,10005,SET OF 3 CAKE TINS,4,02/27/2020 20:00,2.25,,United Kingdom
538130,10001,WOODEN PICTURE FRAME,2,12/10/2019 11:00,1.97,14921.0,France
537130,10006,PACK OF 72 RETRO SPOT CAKE CASES,7,12/24/2019 05:00,7.06,17562.0,United Kingdom
536591,10014,STRAWBERRY CERAMIC TRINKET BOX,4,12/09/2019 16:00,1.33,14936.0,United Kingdom
536801,10013,SPACEBOY LUNCH BOX,7,12/23/2019 21:00,1.38,13305.0,United Kingdom
538045,10014,STRAWBERRY CERAMIC TRINKET BOX,3,11/01/2019 20:00,1.06,18194.0,United Kingdom
537727,10019,HAND WARMER OWL DESIGN,1,01/11/2020 09:00,0.79,14619.0,United Kingdom
536553,10004,VINTAGE UNION JACK BUNTING,23,01/11/2020 13:00,4.18,17660.0,United Kingdom
537086,10008,JUMBO BAG RED RETROSPOT,19,12/08/2019 21:00,2.15,15416.0,Germany
536861,10009,PARTY BUNTING,10,12/02/2019 16:00,2.6,13785.0,United Kingdom
536698,10002,RED WOOLLY HOTTIE MUG,3,01/31/2020 10:00,8.8,14583.0,Belgium
537952,10013,SPACEBOY LUNCH BOX,3,11/23/2019 13:00,9.32,17754.0,United Kingdom
537523,10000,WHITE HANGING HEART T-LIGHT HOLDER,16,11/06/2019 15:00,0.47,,United Kingdom
536701,10017,WOODEN FRAME ANTIQUE WHITE,3,11/05/2019 20:00,4.7,13165.0,United Kingdom
537585,10001,WOODEN PICTURE FRAME,2,02/14/2020 20:00,3.08,18210.0,Spain
537140,10002,RED WOOLLY HOTTIE MUG,26,12/14/2019 17:00,1.55,17415.0,United Kingdom
536480,10003,GLASS JAR CANDLE,4,11/13/2019 05:00,3.41,16194.0,France
537208,10017,WOODEN FRAME ANTIQUE WHITE,24,02/14/2020 12:00,0.44,13435.0,United Kingdom
536712,10017,WOODEN FRAME ANTIQUE WHITE,1,11/18/2019 20:00,10.62,15830.0,United Kingdom
536824,10018,ALARM CLOCK BAKELIKE RED,7,12/11/2019 09:00,4.12,14874.0,United Kingdom
538013,10016,VINTAGE SNAKES AND LADDERS,32,11/03/2019 11:00,1.04,13085.0,United Kingdom
537696,10018,ALARM CLOCK BAKELIKE RED,4,01/21/2020 12:00,1.37,18191.0,United Kingdom
536616,10009,PARTY BUNTING,3,01/23/2020 22:00,0.45,15930.0,Portugal
537961,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,01/30/2020 19:00,1.8,,United Kingdom
537441,10008,JUMBO BAG RED RETROSPOT,12,12/02/2019 13:00,1.52,14376.0,France
538004,10004,VINTAGE UNION JACK BUNTING,2,12/10/2019 09:00,0.65,17335.0,United Kingdom
537765,10004,VINTAGE UNION JACK BUNTING,4,02/21/2020 14:00,5.35,14973.0,United Kingdom
537001,10013,SPACEBOY LUNCH BOX,1,02/07/2020 15:00,8.82,15285.0,United Kingdom
537367,10003,GLASS JAR CANDLE,19,11/05/2019 11:00,2.39,,United Kingdom
537360,10006,PACK OF 72 RETRO SPOT CAKE CASES,13,01/23/2020 01:00,1.81,13005.0,United Kingdom
537714,10007,REGENCY CAKESTAND 3 TIER,4,02/06/2020 13:00,3.8,18155.0,France
536830,10001,WOODEN PICTURE FRAME,1,01/07/2020 03:00,2.41,18004.0,Switzerland
536989,10014,STRAWBERRY CERAMIC TRINKET BOX,19,01/16/2020 19:00,0.83,,United Kingdom
536823,10015,TRAVEL SEWING KIT,3,11/01/2019 02:00,1.28,,United Kingdom
536920,10011,RECIPE BOX PANTRY DESIGN,1,11/04/2019 14:00,1.83,16392.0,United Kingdom
536667,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,11/05/2019 05:00,3.15,,United Kingdom
536433,10015,TRAVEL SEWING KIT,2,11/20/2019 02:00,2.48,15670.0,United Kingdom
538127,10008,JUMBO BAG RED RETROSPOT,1,02/27/2020 22:00,3.04,17509.0,United Kingdom
536504,10005,SET OF 3 CAKE TINS,2,01/16/2020 03:00,0.54,13064.0,United Kingdom
538029,10018,ALARM CLOCK BAKELIKE RED,9,02/02/2020 21:00,4.78,12432.0,United Kingdom
536370,10017,WOODEN FRAME ANTIQUE WHITE,3,12/06/2019 11:00,1183.96,15107.0,EIRE
537822,10008,JUMBO BAG RED RETROSPOT,6,02/21/2020 13:00,31.59,,United Kingdom
536980,10008,JUMBO BAG RED RETROSPOT,2,11/24/2019 21:00,1.67,16832.0,Spain
537335,10018,ALARM CLOCK BAKELIKE RED,4,02/17/2020 07:00,3.4,14347.0,Germany
536894,10003,GLASS JAR CANDLE,28,11/04/2019 16:00,41.65,14764.0,United Kingdom
537284,10008,JUMBO BAG RED RETROSPOT,3,11/03/2019 10:00,2.99,,Portugal
537211,10011,RECIPE BOX PANTRY DESIGN,6,11/10/2019 11:00,2.3,18058.0,EIRE
537358,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,02/04/2020 01:00,0.92,,United Kingdom
537102,10006,PACK OF 72 RETRO SPOT CAKE CASES,19,12/01/2019 21:00,11.34,15628.0,EIRE
537371,10002,RED WOOLLY HOTTIE MUG,3,12/25/2019 03:00,0.77,14656.0,United Kingdom
537912,10005,SET OF 3 CAKE TINS,12,12/27/2019 13:00,3.77,12559.0,United Kingdom
537179,10007,REGENCY CAKESTAND 3 TIER,4,02/03/2020 18:00,1.53,17185.0,France
537042,10016,VINTAGE SNAKES AND LADDERS,7,12/12/2019 20:00,2.04,17775.0,France
536612,10006,PACK OF 72 RETRO SPOT CAKE CASES,8,11/01/2019 19:00,0.59,13374.0,United Kingdom
537039,10003,GLASS JAR CANDLE,3,12/17/2019 09:00,9.42,16859.0,Germany
536600,10016,VINTAGE SNAKES AND LADDERS,12,12/05/2019 14:00,1.86,,United Kingdom
536707,10007,REGENCY CAKESTAND 3 TIER,2,01/27/2020 17:00,0.73,,United Kingdom
538150,10018,ALARM CLOCK BAKELIKE RED,9,01/30/2020 04:00,8.61,,EIRE
536532,10002,RED WOOLLY HOTTIE MUG,3,11/12/2019 00:00,1.49,14248.0,United Kingdom
537268,10000,WHITE HANGING HEART T-LIGHT HOLDER,6,02/04/2020 04:00,3.44,12766.0,United Kingdom
537929,10018,ALARM CLOCK BAKELIKE RED,3,11/09/2019 11:00,5.71,12553.0,United Kingdom
538152,10001,WOODEN PICTURE FRAME,4,01/14/2020 09:00,3.95,13399.0,United Kingdom
536640,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,12/17/2019 17:00,0.27,15481.0,United Kingdom
536671,10012,ROUND SNACK BOXES SET OF 4,5,12/07/2019 03:00,4.93,13183.0,United Kingdom
537063,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,12/29/2019 00:00,2.22,16425.0,United Kingdom
537404,10009,PARTY BUNTING,2,12/08/2019 06:00,1.77,16027.0,United Kingdom
538164,10008,JUMBO BAG RED RETROSPOT,4,02/04/2020 07:00,2.21,14393.0,United Kingdom
536754,10005,SET OF 3 CAKE TINS,5,02/25/2020 01:00,0.49,12864.0,Portugal
536673,10009,PARTY BUNTING,2,02/06/2020 22:00,2.98,,Australia
536839,10005,SET OF 3 CAKE TINS,4,12/23/2019 17:00,0.63,17235.0,United Kingdom
538004,10004,VINTAGE UNION JACK BUNTING,1,12/31/2019 09:00,1.85,,Belgium
536421,10004,VINTAGE UNION JACK BUNTING,42,12/24/2019 16:00,2.88,17138.0,United Kingdom
537077,10002,RED WOOLLY HOTTIE MUG,12,02/04/2020 06:00,7.2,14046.0,United Kingdom
536588,10010,LUNCH BAG WOODLAND,5,01/06/2020 07:00,1.08,,United Kingdom
536659,10010,LUNCH BAG WOODLAND,13,12/27/2019 04:00,10.5,16207.0,United Kingdom
538084,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,12/20/2019 03:00,6.34,17622.0,United Kingdom
536368,10009,PARTY BUNTING,1,12/16/2019 00:00,1.6,17595.0,United Kingdom
536967,10014,STRAWBERRY CERAMIC TRINKET BOX,3,01/06/2020 08:00,0.81,18044.0,United Kingdom
538081,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,01/22/2020 16:00,0.58,,United Kingdom
537505,10006,PACK OF 72 RETRO SPOT CAKE CASES,3,12/22/2019 21:00,3.23,12604.0,United Kingdom
536499,10019,HAND WARMER OWL DESIGN,5,02/05/2020 19:00,1.18,15729.0,Belgium
537236,10008,JUMBO BAG RED RETROSPOT,10,02/08/2020 05:00,8.16,,United Kingdom
538185,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,12/22/2019 12:00,1.25,18274.0,United Kingdom
537115,10010,LUNCH BAG WOODLAND,6,02/18/2020 02:00,1.0,14006.0,United Kingdom
537356,10008,JUMBO BAG RED RETROSPOT,4,11/21/2019 18:00,3.11,,Spain
537362,10004,VINTAGE UNION JACK BUNTING,6,02/20/2020 21:00,1.24,16295.0,France
537603,10001,WOODEN PICTURE FRAME,2,12/06/2019 07:00,2.48,17773.0,United Kingdom
536716,10017,WOODEN FRAME ANTIQUE WHITE,16,01/07/2020 17:00,6.59,13384.0,United Kingdom
537939,10016,VINTAGE SNAKES AND LADDERS,4,12/05/2019 01:00,2.77,18142.0,United Kingdom
538218,10013,SPACEBOY LUNCH BOX,24,12/24/2019 01:00,2.78,17202.0,Belgium
